DFB234109249357488BE36D,"Borrower,Lender",COOL_BREEZE_29,OK
20E83423851336006684581,Lender,cruise,NY
69143381797284946BA694E,Lender,RichMan69,VA
3F8E34239251741100DA1BD,Lender,Jay76,NJ
021A34203575073793D89F4,Lender,canspark,OR
CC04336761169472972C632,"Borrower,Lender,Group Leader,TRADER",JACJ,VA
FB973407680303819AEDDBA,Lender,rynda20,CA
CFEF3365076166232081210,"Borrower,Lender",Xenonax,OK
141B341074883858130C66C,Lender,hayhelp,FL
F43D340180202540043E857,Lender,stepping4wrd,MI
C0233384845282773F33D5A,Lender,Josta,CA
F75433651815599934B6CDC,"Lender,Group Leader",charlie-ann,CA
52BE3416643930600326684,Lender,jpmusic,NY
BBFB34115067574594679E3,Lender,hintsmith,CA
9F2F34219526906793FCE83,Lender,wetlands,OH
57D0336638646705593D84C,"Borrower,Lender,Group Leader,TRADER",Cleon,GA
54993371139111584A45249,"Borrower,Lender",c_flyer,CA
7FCA34077089067502611B7,Lender,AlternativeCashFlow,HI
FFC733749571139374BF117,Lender,Willyd1949,AZ
AE673364502865228775801,"Borrower,Lender",ntsumm66,KS
56D534224224227681E112F,Lender,wildflower999,CT
662D3422489796654968718,Lender,KEYGO,AZ
DC44340731916768411CC58,Lender,WalnutCreekguy,CA
2CCB342108918673070A375,"Borrower,Lender",generousdad77,MO
90E23417057675177BD9C6A,"Lender,TRADER",rvfbroker,CA
A0AB3416311145324F6B179,"Lender,Group Leader,TRADER",BBLLC,CT
543F3374917427435EEC27B,Lender,Speedracer12,NY
51A13411792771479B1700E,Lender,PropertyInvest,DE
B1633365590266094DF8E16,"Borrower,Lender",Pongun,IN
C6E93415720009875731365,Lender,Noonman,NY
FA543409386992369B7713F,Lender,meenan,CA
A0C8336525679187391F679,"Borrower,Lender",FirstNational,AR
32F933644514486509E063E,Lender,malbec101,VA
D72A3410341783394589CD5,Lender,icenined,NY
F002339425262607516FD0B,"Lender,Group Leader",Walkingcowboy,CA
C6253411619144224A44378,Lender,marilyn7,CA
217A337686458963850A9FD,"Borrower,Lender",spreadcapture,NJ
194E3385703376797A3E7A6,Lender,madolaf,SD
BA2733715880280282F2172,"Lender,TRADER",Oupa-George,OR
A3FD342114234360592C12B,Lender,270808,WI
6C063377980951705CC2A87,"Lender,Group Leader",hjscmu,PA
F3CD3365398588152F7F05B,Lender,PikesvilleEagle,MD
EEB33392003894330026A8C,Lender,lender56,WA
0BE93420716340864A42A46,Lender,brammy5,CA
6519341396454865687CBA5,Lender,lovelycotinga,TX
E06934114921540246E77CB,Lender,Gaelicman,CA
814F34152436781245E672C,Lender,iq8w7ht,GA
81303421726347387EC6959,Lender,ybnormal50,AZ
B5153418824163013A03FB4,Lender,StaroftheNorth,MN
7E8E3410427904377435347,Lender,beakerfish,CA
854C342033842866326486F,"Borrower,Lender",-Rakshasa-,CA
7F4F34201982610391289B1,Lender,soundmob,WA
7F623400507834929AB49FC,"Lender,INSTITUTIONAL_LENDER,TRADER",Gorham1954,CA
55FB34205122679341CC887,Lender,shekharg,CA
0A943406995623436D9BCC1,Lender,docr775,TX
467B33946379732468C8187,Lender,roja,GA
16F8342221857480460500D,Lender,bcg2004,NY
0389340826406971574334B,Lender,jcflowers1946,OH
4.34E+24,Lender,THS,TX
EB913410852371740A4AC2D,Lender,snow_angel,NV
EBD63401370234810A89FE0,Lender,rbhkiva,TX
06F03375469595593ACECD6,"Borrower,Lender",Jollyrancher,CT
166F3406565187905FF4E0E,Lender,rd1949,GA
392E33951540206953ACC5D,"Lender,TRADER",ahsekuaw3,GA
AABF3418677171454C26DB9,Lender,ShermanSteve,CA
66C0341007623708306C371,Lender,mars33,MN
D1FE3380728697428B98AC5,Lender,gshopper,OK
50553401773814109FC23D8,Lender,IBC06,VA
A8A13421664954684BFC9D7,Lender,transway,MI
2DA0341916369048340FBB0,"Borrower,Lender,TRADER",Mark-M,CA
79F333673979298704D861B,"Lender,TRADER",Michael206,WA
7C3D340448576442089CF8B,Lender,Sam545,TX
6E8733652029752901DFB9A,Lender,jbernoulli,KY
CA96337852929715917D9AD,Lender,GenerousGentleMan,CA
ACCC33825070037462806D5,Lender,cephus_rock,TX
E62C3394269482873150BBF,"Lender,TRADER",luke1923,IL
C0AE3403546853580FB7268,"Borrower,Lender",Ned23,OH
88613365464370600431FB4,"Borrower,Lender",kbrn,CA
1DB633655875001262D69D3,"Borrower,Lender",sirdavid,AZ
95683404149335398DBD482,"Borrower,Lender",undo4444,CA
015833910935497684C2C5D,"Borrower,Lender",Bessenbacher,OR
56D43412883059198B35C96,Lender,pbloans,CA
422133881569831537E0C76,Lender,ndkid,MA
7A1B3383333567509172297,Lender,SKAGIT22,WA
27AC337914802411010A8DA,"Borrower,Lender,Group Leader",izzman,NY
4C0D3407384228097A02904,Lender,boda1964,TX
C0F234098520249299B3AD3,Lender,WAREAGLE127,GA
55CF34039391807966EFC72,"Lender,TRADER",outofoffice,CA
031133668654361407BA9BD,"Borrower,Lender",bdedeaux,TX
F7813408411830171D1D390,Lender,KentuckyLender,KY
8A44342186180985727FB6C,Lender,baddimaga,WA
A9113416912871062F98A30,Lender,MCE560,PA
CC493378732104017BC97BB,Lender,Steelman,VA
2A2E33871477507645A6FC9,Lender,monstersdad,CA
E71E3399845804074BD37F0,Lender,cheme67,UT
A3363412793181238C48A07,"Lender,TRADER",greenwell,NY
E9BE3387259755016797942,Lender,sgag,NJ
7F293406589374367F6B9DA,Lender,fishcoin,MD
801C342224843512391D231,Lender,lendingqueen,CA
444F34097986102993D6626,"Borrower,Lender",sgtcelery04,TN
C4DF33672777804797793FB,"Lender,TRADER",blackstar,VA
AC7F33867149718530C35F5,Lender,roadrunner1125,UT
9E3B34172043038085E0069,"Borrower,Lender",portlandcap,TX
CA003419207703135138AFE,"Borrower,Lender",MayanBank,TX
54A83374173882874DAAABC,"Borrower,Lender",LoveLife45,UT
A30D33660707435369C97DB,"Borrower,Lender",dennisgrowth,NY
AC5134231742784753094BD,Lender,cgtri,VA
706233760530323488E6513,Lender,exg9578,OH
0E5C3416941156466AE46AD,Lender,blujfan9293,IL
B8BB341529978402186FC57,Lender,zap99999,NY
C7E333919488969120EC45C,Lender,PCGeekWI,WI
D6F23403592670593A45BE4,Lender,grc35,CA
51FE341666161347579F9DB,Lender,HamiltonInvestments,MA
04F7340748978910771B9C5,Lender,rumrunner54,TX
6DC934175201860075F04B4,Lender,JerryB96,CA
E8DC33771116997768A8E0A,"Borrower,Lender,TRADER",kid_dynamite15,NY
9BBA3418619873248F14F24,"Borrower,Lender",wannaBeRetired,TX
CE363365260495035CEE6C9,"Lender,TRADER",EddieLadoga,CA
9E3F3406148694082AEB2C7,Lender,lostontheedge,IL
A2D834097634117913592F9,Lender,GaltLender,AL
44B4341981835084756024F,"Borrower,Lender,TRADER",Jshorts,NV
34A434219742876138DA39B,"Borrower,Lender",ezvest,VA
8DB23419412582788F1E9B9,Lender,ladyopium,NY
A53F336512596707679C70E,"Borrower,Lender,Group Leader",Texas_Lawn_Services,TX
3A0134221771951362DD6DA,Lender,Vigorish,IL
73EE34182639932147E16C9,Lender,Love_That_money,CA
B9AA34224998109319239A1,Lender,Angel3Cnu,MN
66263421214408768A17704,Lender,TX-Lender,TX
2987342012695084754CAD2,"Borrower,Lender",LT-Loans,FL
646B3419208770710BA111C,Lender,groverski,FL
59E733915501257473C276C,"Borrower,Lender",routerboutnow,TX
E88934026837560028026F3,Lender,tdicky333,VA
51F3340047911624468B09B,Lender,mrbill5548,UT
35F7341203810314334A415,Lender,DCTransplant,VA
CA1B3410974279639DEF1D9,Lender,Geturban,AZ
4E683394234987799D154FD,Lender,spiff666,CA
122D3402422215493794998,"Lender,INSTITUTIONAL_LENDER,TRADER",BSchatz1936,CA
788133753060679073095DD,Lender,Lender20k,VT
2452339884930811664AA26,Lender,AtlantistoXanadu,FL
70043383361561313763DB5,Lender,notJPMorgan,NC
D6213419138776640197DE8,Lender,DeltaGambler,MS
3B493418003170716C4821E,Lender,The_Loaner,FL
7CFA3418035914578CE99A6,Lender,Dominion-Holdings,NY
69AA3365640007559D5B359,Lender,JK-loansinc,CA
3F763364747077721CE0272,Lender,MarvinE,VA
EF30339094188075859FA4F,Lender,lendingleaf,TX
80C93378064251913A93EF9,"Lender,Group Leader,TRADER",TJ-Financial-Group,CA
55263421543064174260CBB,Lender,Rickety,UT
983B3422105540875891228,Lender,daylightharbor,DC
4F243375041066027AC66B2,"Borrower,Lender,Group Leader",ecogecko,FL
F6413368407816095F68BA5,"Lender,TRADER",sluglord,WA
CDFE3376701658537AF5F81,Lender,thermans,PA
89063422315642090E58775,Lender,epicanthal,CA
A078342045037531065CCC3,Lender,phillipd48,GA
02283364349755855C722E8,"Borrower,Lender",atiar,MI
4EF534152810983591ACB1D,Lender,moneyman70,NJ
A1DC3387275300240D0C8C7,Lender,Surfwaikiki,CA
CECD33741778198364BA797,Lender,rakstar,NY
869C341217162710183CFE1,Lender,Sidman,FL
04163409709027332E61C95,Lender,pepaul60,VA
955934037994277812D6BD3,"Lender,TRADER",dt2812,WA
C974336925592303694FD4B,Lender,snbrdfntc,CA
2.30934E+22,Lender,RoRo77,TX
9B583380388842168B06FC8,"Borrower,Lender,Group Leader",upupandaway,VA
1D913393074582400CF9CC0,Lender,musicmender,GA
055A3379295668345D9C2B1,Lender,jescowa,DC
83E034205671835527BDE1E,Lender,gnivas,TX
4B5F34049664059680F695F,"Borrower,Lender",Clearblue42,NH
0DFC3405622494092EBDC0D,Lender,Madison1959,IL
9C463392888771683B67AA9,"Lender,TRADER",big_balla,CA
9D7F3379838052655588D71,Lender,Apogee_Investments,GA
FDE9341113219686929EFFD,Lender,fuzed,VA
32D9341199959623845D75E,"Borrower,Lender,TRADER",rubylender,MN
17E333657722326616E47B2,"Borrower,Lender,Group Leader",dclarke69,CA
218E3422917801433FA5472,"Lender,INSTITUTIONAL_LENDER",nalas,OH
C40D33726997795383A7239,"Borrower,Lender",Sherlock2025,CA
81993417348962013B655E4,Lender,MAP97,KS
5B613422814430163728026,"Lender,Group Leader",joefoolz,VA
6DDF3410327193267B4EDFA,Lender,iron_gate,AL
8D323376071811431E7F4DD,Lender,suburbanman64,NY
382734201654868610CD9F6,Lender,MishaCat,KY
054A34234375378344734E0,Lender,scb44,NJ
078B33883164166342D6399,"Borrower,Lender,TRADER",kenL,WI
A6883407410921576E11C3C,Lender,klausmaus,TX
B4BF34192663711478E6F7B,Lender,marmot1,IL
C60C336578511016212F0DB,Lender,jtradition,NY
B6C73420028066146C2A26F,Lender,boblender,MI
0E553419650733343838D3B,Lender,kevman,NJ
2A8E33970591537781D3A38,"Borrower,Lender",Wunder_Inc,NV
3DA934093406645067262C3,"Borrower,Lender",SolarGuyPA,PA
DD9E34194681007060CF00D,Lender,duulbooga,MA
89F63421515754040E140F6,Lender,LoboRam1721,TX
E0553421363147950E0AAFC,Lender,gregzerk,MN
553A34067496933249F3E8B,"Borrower,Lender",TurkTaz,WA
FA163364833852257C3002F,Lender,dbmurch,IL
49DF3419192656241552039,Lender,momofall,CA
EF263375573433647A8C1B7,Lender,ILoveSushi,CA
BA8E34182086640706F809D,"Borrower,Lender",LilyAcreInvestmentsLLC,MI
4EFA3387879719275E77316,Lender,MrJacek,CO
97483414362852752928F6D,Lender,Vasherized,TX
B3BE3391579188983EABBD1,Lender,LightTheWay,CA
F40533765104821538BA34F,Lender,sungyee59,PA
6.08134E+22,Lender,PBandT,IL
670F340787964408228E355,"Borrower,Lender",lafinancier,FL
6265342321566444339CA60,Lender,6mtg35,WA
A05F3395727391755567516,Lender,Veronica_Mars,NC
AF743422814623250A1A910,Lender,stcottonjr,CA
2720341569754896264B48D,Lender,Lender3773,IA
47033383963873035066B2F,"Borrower,Lender,TRADER",Casman8815,OR
252D342160199746128D17E,"Borrower,Lender",Bocephus1959,FL
BBB634156401734144DF432,"Borrower,Lender",Sitgarath,CO
03E633836795295369D7FF0,"Borrower,Lender,TRADER",FinDoc,CT
F0913419862388043BC47F3,"Borrower,Lender",hudson54016,WI
7C1834151035970806F0F27,Lender,Mondoshawan,FL
74F03384822998940DA3D25,Lender,stockdoc,FL
16BF3419086080711FFAA49,Lender,imahamman,KS
0A523371681281115609729,"Borrower,Lender",viii777,NC
956B3377092473686B626F1,Lender,MidLifeCrisis,WA
BFC033878673683716A7C23,"Borrower,Lender",Bobonutz,CA
88723420043781324D1DEAB,Lender,Turkish101,VA
B3C93369022595774299E57,"Borrower,Lender",ThePeacockGroup,KY
A1F83369948716068DE66DD,Lender,Tabster,CO
21D933840219877762E40F0,"Borrower,Lender",cafe601,IN
3E6F34194105762834062F4,Lender,bs3873,VA
6E1033697579909563D62C9,"Lender,TRADER",Digs,GA
3F1B34228842552254DEAF2,Lender,ObliviousScout,VA
D7CE3368023447572C5C7D9,Lender,BMP,CA
6A2D3418488820654298925,Lender,Wario,VA
6BCA33862127420707F806E,Lender,wordbones,MD
36373412885888460BA4417,Lender,lasheriff,NM
899334102693213373E93DD,Lender,simplybarg,NY
F5FC34120166585045E1AAC,Lender,vs8,TN
7F1C33647587082437C4951,"Borrower,Lender",Cardinalflyer,TX
E7103395395709710868F01,Lender,champdmb,TX
FF1B34193345290325821C4,Lender,mmlending,MI
4CCB3402038605985B4613C,"Borrower,Lender,TRADER",Rminebur,CA
545B3387950592775EC4E00,Lender,Mohnkern,MD
82CB3420496810857807447,Lender,kab94,IL
10DD3370183352275DC9787,Lender,Lend777,CA
04FC3420175616381D55BF8,Lender,Cachington,IL
90163409829412724657C52,"Borrower,Lender",trasildo,CA
8E653376120235479536D3C,"Borrower,Lender",pro1951,NC
D7A2340159078351930A8B8,Lender,CrazyCold,IL
B39C34056480637089581A6,"Borrower,Lender",IfUrOkIamOk,TX
317F3365352181672592C03,Lender,Tycho,WA
4C5D34130246305486BF2FD,"Borrower,Lender",jayco413,NY
577934060781850056FCDCD,Lender,liquidrodeo,WI
E6E934228382799016D7A7D,"Borrower,Lender",Simeonb,RI
B2513421074544187C35A6F,"Lender,INSTITUTIONAL_LENDER",aurorafinancial,VA
67C834097742474064A2986,"Lender,TRADER",loanforcash4,CA
0A593413027980712AC7501,Lender,sssrbc,KS
82E73398110950230DEACFC,Lender,Captain_of_Industry,TX
AE3E33654602125906BD2B2,"Lender,Group Leader",GrassRoots_Lending_Leader,AZ
60D634090798350552C9411,"Lender,Group Leader,TRADER",leam,IL
6C253414095792720785875,Lender,hrubinst,NY
1F3A3383687411841C2745D,"Borrower,Lender,Group Leader",Summer-Rose,WA
0DBD341125330454902DA5B,"Lender,TRADER",julijask,WA
CF9434148594756434A0F39,"Borrower,Lender",LAWSOFATTRACTION,CA
E6CF3420833581788D4F3C0,Lender,303lender,WI
CA733364480053096D58F11,"Lender,Group Leader",ARaja,CA
91A83408176159866C01E62,Lender,Capital7,TX
F5E7338350411003180898D,Lender,CashAid,CA
8C9E3415218862454267B49,Lender,magnusMTB,PA
A0713408599749194DBE3B2,"Borrower,Lender,TRADER",impasse1,VA
C49C341530907913710B1D3,Lender,urcabinetguy,FL
CC163371122594128DCA06D,Lender,Msbutterfly,GA
3C513420592355261E669EA,Lender,john75,WA
EDDA3386593932810F1EDED,"Borrower,Lender",eco-casaubon,MA
0E293410930353648BE9AED,Lender,tomjoad,WA
8D003422788595205352C82,Lender,rocknyat,WI
648A341902369696806976F,Lender,elbastador,WA
5D7B3390438628064002996,Lender,boccage,SC
A78C34221355384359D7ADD,"Lender,TRADER",GS-ROCK,CA
5907342292231576983C25F,Lender,jgerag01,NJ
287C3398929847339112F46,Lender,uofm2007,CA
3EA634125666689714E3334,Lender,guarchie,NY
CDF234106588816615CA62D,Lender,MattFS218,OR
3DC633935415043729B5FC0,Lender,CalmActive,TX
E62E339222227510297B3B3,Lender,SmokeyMirror,MN
353C341979428298619B19A,Lender,CatbirdBanking,FL
778C3382664029117389DCA,Lender,lifeguard,WA
B16633657291708118BD81A,"Borrower,Lender",Math_Physics,NY
F24534170205554077F1124,Lender,rohitkb,MA
C6C23371610090540D90FD3,Lender,Lubava,NY
6A513395732937329B0E591,Lender,jmjral,IL
66CF33651168694399E9650,Lender,LendingUnit961,OR
4CCB34182642372240B479B,Lender,Aclending,MD
64C934088290758990441E0,Lender,RainbowService,IA
D8EF34178684643319C80A6,Lender,agb,AL
2AF8341799190648190E4FE,"Borrower,Lender,Group Leader",lender_info,NY
6D9D3365057247610AAD2C0,Lender,jla720,NY
2CF6342011398346885C131,Lender,catmandojj,IN
EDCC33919108999608473B9,Lender,Bazaleti,DC
EBF433648543722828CDE2F,"Borrower,Lender",purpledragon,NJ
093E341799975900462C840,Lender,equityprovider,MI
B97834226614154269859A8,Lender,the_tinman,IN
F4A23423530447202912C70,Lender,WEHill,CA
C000337586142655066712E,Lender,RossXtn,TX
AAA33376765272363CC11D7,"Lender,Group Leader",tifpotter,DC
03893400986808237F4FB0E,"Lender,TRADER",Finspons,NY
6B7C34105499735850E92C7,Lender,hokiefan1991,IL
D7A23422463480170B1B91B,Lender,Cthulu,CA
B1B73371667324508766D8A,"Borrower,Lender,Group Leader,TRADER",yikers,WI
2C7D340426971115682F8FC,Lender,earthsea,PA
81773421910146383DD7A59,Lender,pshans,WA
EC603394336730214204D99,Lender,allamericanlender,GA
6BA434219348376578903BC,Lender,shanshark,NY
7739338078688972466DD89,Lender,FREEMAN07,WA
1BC93369666167545D64F34,Lender,SoundgardenFan,MA
34A133880052806832BDFDA,Lender,eridient,IL
8D8E3365005295944D89630,"Lender,TRADER",Ballybay,RI
33773374308583015CAF75E,Lender,Red_b17,CA
452E3411212374892D49E65,Lender,anncjimc,FL
E9BD341750194259995A77F,Lender,Lipari,FL
1F8E3421684833197B3ADFD,"Lender,TRADER",raccoon123,GA
CC823414876376048E42905,"Lender,TRADER",mal12561,NY
D1B33395740119894CFD11B,Lender,etspam,CA
32AA336518304580067FBA9,"Borrower,Lender",MaltinVACOL,VA
8AF63385091672554583CC4,"Borrower,Lender,TRADER",MONEYMATCH,CT
E3F9337832265405724094D,Lender,OldGabe,TX
6B523406676578890750555,Lender,jessica2345,MI
936B3421854062105EABDA8,Lender,crosstrainer,MN
DDF53413404589534B8A2E3,Lender,Individual,OK
A5C53402648635213E09BCA,Lender,Shockem923,VA
C3A433662443521957E6004,"Borrower,Lender,Group Leader,TRADER",REITRUST,MN
15963421880008404E714EA,"Borrower,Lender,TRADER",thegreatstrafe,CA
3B043366342183806EA5D33,"Borrower,Lender,TRADER",JustMee,CO
BC493415448595191D3FCE8,"Lender,TRADER",cholopee,VA
A6BD340774980657875AE51,Lender,kirkjerk,CA
7C01340694699270017FBB9,Lender,Reech1,AZ
F7D23410783540423ACA23F,"Borrower,Lender",trebster,OH
F90534196379751607E14BB,Lender,Theoldgoat,AZ
254B3375207256776775DEC,Lender,htargett,NH
72CA3410476271508549366,"Borrower,Lender,TRADER",ocmoneymaker,CA
FAB53405604606031CAC1A2,"Borrower,Lender",ms-ufj,TX
36AC340571944699775C7DA,Lender,ramadi-iraq-07,FL
8B67338327621680163C069,Lender,kochan123,MN
023A33789328184497EFBD2,"Borrower,Lender",bearcat1,OH
483F3399655741684037189,Lender,kilobyte,WA
990B33916816613501069B9,Lender,vatic,UT
24E23416951810489483152,Lender,ct58_99,IN
1BB334188246385408AE842,Lender,athiker07,MI
B8C83379824097065C27DE7,Lender,rocc123,KS
D2CE3423571854115EA2092,Lender,iDealCap,GA
0EDA3417951190360BCFF0F,Lender,csznurse,IL
5E2B34050124386128DA470,Lender,Tigre,AZ
90A63405701344301ABAA3A,"Borrower,Lender",IPT_Houston,TX
497B342271574425627FFB8,Lender,AZTrojan,AZ
3F1334031311457153C3F60,Lender,anyoi,NY
D1DF33644873636898FDC52,"Borrower,Lender,Group Leader",TheKurse,NJ
3E6533981653620490ACDA3,"Lender,TRADER",DukSerduk,CA
DB8D33663388583379C23BC,"Lender,TRADER",Rattlehead,CA
2EB134227818369724FF10B,Lender,Looking2Invest,PA
CF593418957124131467DEB,"Borrower,Lender,TRADER",bettndon,IL
12C53364471219226F478E8,"Borrower,Lender",happyface,CA
248033646807750615F1A2B,Lender,populationmax,TX
8D243406160834272A3810C,Lender,Hawkeyebank,MN
C5633422860549685440D1D,Lender,kaspm16,OH
157F3408267464645FF8306,"Borrower,Lender",Donewithdebtsoon,MO
5.78234E+22,Lender,moseylion,PA
E09133822389665434059DA,Lender,urbanker,TX
D1D43366259027077BAF249,Lender,SmellTheRoses,NC
B4AE3420628302629236FF5,Lender,jitterbugqueen,LA
8E03337741476361425E422,"Borrower,Lender",calculating1,TX
B23134159163682818D58E0,Lender,poorman99,WA
CB9034228002225800602AB,"Borrower,Lender",fastmoney001,MN
D4713417141446128815999,Lender,trailblazer23,MA
471E339438982418226E893,Lender,horseman1966,OH
473E3413332723057DE9856,Lender,wonderlandkat,IL
0E39336447363731599CE1B,"Borrower,Lender,Group Leader",njnoiz,NJ
0CA43420050097262FB38D7,Lender,coupleofnenes,IL
A4EE340624537352937ECFB,Lender,onlyinchicago,IL
A5613366695320767CD60AB,Lender,Phillip04,TX
121B337864742129326F28C,"Borrower,Lender,TRADER",Romario_,NY
6B5934152260100540EF027,Lender,kungfufil,DC
827F3369845208991302EB6,"Borrower,Lender",smartin1,WV
46393420347285900627BEF,Lender,Topps88,WI
4674337479001742427E5BF,"Borrower,Lender",Carleton80,MN
603033711112518768859F8,Lender,anxdevelopmental,PA
05DB34236770936540FAB48,Lender,peppi44,MA
8B5D3370501162898D23C3E,Lender,BayShell,CA
D59C3419640345954DD2588,Lender,JKGseattle,WA
99343394780885444F7C33A,Lender,timmytiger,NV
C1803394679221356EF7B4C,Lender,JEI30M,CA
8CE43376195335066694D8D,"Lender,TRADER",reliance1,LA
85223404642946116BD46A1,Lender,laniac,CA
CFA033901681604799F909B,"Borrower,Lender",sdr984,IL
6D7F34048952893070F4CAB,"Lender,TRADER",commshot,MN
DC8E33974714613583ACB4F,Lender,sportscrazy13,IL
8F26340704212865657E7DB,"Borrower,Lender",B_O_J,PA
AAB4341876098482468A9A2,Lender,BigBoy2008,NY
F92633815385704228F1E34,Lender,CPA_Bank,NC
D82A339909883895044B997,Lender,LarryNY,NY
A4CC3378903796608FDB59C,Lender,superdoc,MD
088F34150656010336F291D,Lender,ChiCon120,IL
872334205569140626F2205,Lender,sun-funding,FL
2919342378217504193A734,"Lender,Group Leader",berkeleylender,CA
975C33663377471157E7BFF,"Borrower,Lender,Group Leader",RG,CA
B83E34084179168532403FB,"Borrower,Lender",ams023,TX
07BB336476872369330C853,Lender,PrivateLender,CA
173C3412903841185F34FA9,"Borrower,Lender",spend-ysly,TX
83BF3364884415386E797F4,"Lender,TRADER",morpholog,CA
CE6D3377618193552AA34C5,Lender,LendingStalk,IN
9BB6341986593832495C62E,Lender,calone,AZ
8CB2342280903717113C232,Lender,ctups,CA
64D7338584722467516EA09,Lender,StillLife,ID
A6953402023538561B27854,Lender,redneck4hire,ID
5C28339496781086140BC13,Lender,MicroLender357,IL
C1603395179135993E2A734,Lender,irsp,TX
36F834233633576320041BD,Lender,zbanker,NY
DAA13372937427678FADA8E,"Borrower,Lender,TRADER",Chaz5AZ,MT
32B134177584867714B9A18,Lender,parapluie,WA
743534216200847711FA9A9,"Borrower,Lender",Anonomouse,TX
50A134203935264431DC53C,Lender,MNGRTM,MA
43AE3379380127628C31267,Lender,LendOne,CA
0884338039812874315FB50,Lender,Jennifer100,KY
A4C234062332890698D9B8D,Lender,ElasticPlastic,MA
EC3534112174819890A781F,"Lender,TRADER",GeoLender,CO
4ABA34243605754825618F2,Lender,Padron,MA
088C34182372021176B35B5,Lender,Finance_Ryan,CO
D7DE3418831770560739013,Lender,bango10,VA
458334201654778518B3E0A,Lender,collector28,NY
73E333715117816326A1525,Lender,sinjun_smythe,NY
D6723415348151461D57266,Lender,Aerin328,PA
DF433394639386240D94F6A,Lender,DoughGuy,IN
359F3376031533650F9FA28,Lender,lender9999,MD
F1483418875984377E63E2F,"Lender,Group Leader,TRADER",The_Lending_Muscle,GA
13BD3409670836386948664,Lender,Steve50,TX
89903419976180010A5B5E0,Lender,dwo,TX
B05733769201264324AA136,"Borrower,Lender",blivet1970,WY
9B0134167329841213681FF,Lender,canorus,CA
0EBA3392176204131F0312A,Lender,Earthfriend,OR
E6DF34189864397760FE05F,"Borrower,Lender",hawg_wild,AR
6A5234027196332592D4E62,Lender,retired272,IL
EE6634107878283856F9F9C,Lender,tialys,NY
2D6734080892792102F11FC,Lender,R-E-,FL
DC493379908128482416683,Lender,salend,MA
4CDC34056117289226989FA,Lender,hydrokid1,WI
B5DC338800487367234A4D7,Lender,GlenBank30,WI
D68F34230941414229E0E3D,Lender,wgc,GA
AC313420023555573748DDA,"Borrower,Lender",jdashv,WA
A126338411066310958C56D,"Borrower,Lender,Group Leader",WestChi,AZ
60773421277922570F4829D,Lender,ManCave,AZ
11D23380586823928D05436,Lender,dublin,NY
D71C34110970901979A7498,Lender,kulender,CO
FB9D34092494410137DF225,Lender,lendershark,OR
01D933829203357235A618E,"Lender,Group Leader",gbaileybl,MA
6E3A34183683727344D334F,Lender,andree277,MO
C3CB3385079121345BB7B30,"Borrower,Lender",Lender0307,CA
133E34087404322016C9F0D,"Borrower,Lender",loughmactire,IL
456A33839025447257BBAFF,"Borrower,Lender",FAGANCPA,FL
C04634162032846076C6CED,Lender,somnus,VA
3043342359785718953FF6A,Lender,MunETree,CA
F43833808292316281B1F07,"Borrower,Lender,Group Leader",paul1,CA
C0E23419631912940A9DBDE,Lender,jjd6642,MO
92EC34031970194533B21C9,"Borrower,Lender",piratemedic,NC
406C3387270855341504997,"Borrower,Lender",dalestar,FL
839433644495017280B6DE2,"Lender,Group Leader",Viamin,CA
8CF33419704604656B4AE60,Lender,Bucket1017,OK
A829341953997013683E90E,Lender,JayLor,NY
ABA73364770483429455C3F,"Borrower,Lender,TRADER",himistu22,UT
64EE3386391029769C12FFA,"Lender,Group Leader",DSFinancial,VA
557D3414739835873F3E036,"Borrower,Lender",ProjectDadoo,WI
19273403663938463A56E55,Lender,R1GiNC,NC
CB533419288686657538BD3,Lender,jadimarah,ME
425C3371729189889117C89,Lender,airlucky1,ND
82AD342041104775039DADD,Lender,thacattack,HI
3A823417552391002A208CB,Lender,Gotogo,GA
0DC633855506740223F8515,"Borrower,Lender",zepolC,CA
137B3420597588484BBEE1B,Lender,oduguy,VA
ADB93365237814360FC4619,Lender,AmbitiousInvestor,NJ
4D043366438779679D9D7F0,Lender,-65,CA
4D72338929893773419238D,Lender,ClaytonCash,NJ
92C434112985951016A70B3,Lender,Affirming,TX
15D63385623858456844EEF,Lender,normalinsanity,VA
C2C6342298665149251A346,Lender,dallascowboys22,UT
426733896341978523C35C4,"Borrower,Lender",tonymoo,NY
69B034189981285296D0050,Lender,jonus311,IL
B4D3342278745003979A25F,Lender,nowheels,NC
CC79341361867880027A091,Lender,michaeljoel,FL
9FA03411019877597389A25,Lender,watcher211,NY
94743419568863641262A1C,Lender,Sandollars,GA
54CD3422012414516210086,Lender,dccii,CT
ED48342266375912583A281,Lender,lendingnicely,OH
C1E53386108614788708E3D,Lender,snarkshark,CA
2C3633765346137824FF6FA,Lender,AidanRai,MO
1F9B340619270322142F7F7,"Lender,TRADER",stradivarius,FL
ED6D3422944919208242AA0,Lender,stackthosechips,NY
2A3233712951476622F0EF6,Lender,bndlending2u,CA
176133654682760571BEA65,"Borrower,Lender",greencat,UT
D9FB34150567758098F297C,Lender,Keen515,NY
736F340806708077507D8FE,Lender,theskippy,MN
CAD334202126233689CAD89,Lender,asmotao,CO
D8EF33802444006425BD7C7,"Borrower,Lender",genkzoc,NE
7B13339598608015699FC11,Lender,madmoney22,WI
B9A8339831093258473DE5A,Lender,Picador,IN
